ItemId,Name,Url,Price,PromoPrice,Brand
147004,"Dog & Dog Wild Regional Grassland Сухой корм для собак, 2 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/regional-grassland-korm-suhoy-dlya-sobak.html?offer=147004,1849,-1,Dog & Dog Wild
140424,"Ownat Junior Classic Сухой корм для щенков, с курицей, 4 кг",https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/ownat-classic-korm-sukhoy-dlya-shchenkov-s-kuritsey-new2.html?offer=140424,1889,-1,Ownat
64402,"Royal Canin Diabetic DS37 диетический сухой корм для собак при сахарном диабете, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Royal_Canin_Diabetic_DS37_dieticheskiy_suhoy_korm_dlya_sobak_pri_saharnom_diabete.html?offer=64402,13237,-1,Royal Canin
76181,"Royal Canin Medium Starter корм для щенков до 2-х месяцев, беременных и кормящих сук, 4 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-royal-kanin-medium-starter-mesh-4-kg.html?offer=76181,3165,-1,Royal Canin
60860,"Royal Canin German Shepherd Junior корм для щенков немецких овчарок младше 15 месяцев, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_shchenkov_porody_nemetskaya_ovcharka_Royal_Kanin_Dgerman_SHeferd_24_mesh__12kg_1001807.html?offer=60860,9639,-1,Royal Canin
43629,"Hill's Prescription Diet z/d Сухой диетический гипоаллергенный корм для собак при пищевой аллергии, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Hills_ZD_dieticheskiy_suhoy_korm_dlya_sobak_ultra_dlyaecheniya_allergii.html?offer=43629,6999,-1,Hill's
155311,"Ownat Grain Free Hypoallergenic Корм сухой гипоаллергенный для собак с лососем, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/gf-hypo-korm-suhoy-gipoallergennyy-dlya-sobak-s-lososem-3-kg.html?offer=155311,8999,-1,Ownat
42353,"PRO PLAN® Сухой корм для взрослых собак крупных пород с мощным телосложением, с высоким содержанием курицы, 14 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Adultarge_suhoy_korm_dlya_sobak_krupnyh_porod_kuritsaris.html?offer=42353,7119,-1,PRO PLAN®
125966,Royal Canin Корм сухой для собак мелких пород Гастроинтестинал Лоу Фэт,https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-gatstrointestinal-lou-fet.html?offer=125966,1645,-1,Royal Canin
137251,"Farmina Mini низкозерновой сухой корм для взрослых собак мелких пород, с курицей, спельтой, овсом и гранатом, 7кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/farmina-n-d-nizkozernovoy-dog-kurica-spelta-oves-i-granat-dlya-vzroslyh-sobak-mini-800g.html?offer=137251,5199,-1,Farmina
147005,"Dog & Dog Wild Regional Grassland Сухой корм для собак, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/regional-grassland-korm-suhoy-dlya-sobak.html?offer=147005,6899,-1,Dog & Dog Wild
142913,"DELICANA Корм для собак мелких пород лосось с рисом, 1.5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-melkih-porod-losos-s-risom.html?offer=142913,739,-1,DELICANA
140803,"Grandin Fresh Meat Сухой корм для собак мелких пород, с курицей, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/fresh-meat-suhoy-korm-dlya-sobak-melkih-porod-s-kuricey-1-5-kg1.html?offer=140803,1459,-1,Grandin
140805,"Grandin Holistic Сухой корм для собак средних и крупных пород, с ягненком, 11,2 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/holistic-suhoy-korm-dlya-sobak-srednih-i-krupnyh-porod-s-yagnenkom-11-2-kg.html?offer=140805,8949,-1,Grandin
112543,"Grandorf Сухой корм для взрослых собак крупных пород, ягненок с индейкой, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-grandorf-dlya-vzroslyh-sobak-krupnyh-porod-yagnenok-s-risom-3kg.html?offer=112543,3445,-1,Grandorf
82122,"Monge Medium Puppy and Junior корм для щенков средних пород (с 2-х месяцев), с курицей, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/monge-dog-medium-korm-dlya-shchenkov-srednih-porod-800g.html?offer=82122,2999,-1,Monge
138288,"Ownat Adult Classic Корм сухой для собак, с рыбой, 4 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ownat-classic-korm-sukhoy-dlya-sobak-s-ryboy.html?offer=138288,1749,-1,Ownat
164082,"Brit Корм сухой для собак крупных пород, с индейкой и уткой, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-krupnyh-porod-s-indeykoy-i-utkoy-3kg.html?offer=164082,7883,-1,Brit
49202,"Трапеза Bio корм для собак всех пород старше 1 года с нормальной активностью, 10 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Trapeza_suh__10kg_Dsobak_Bio_1022650.html?offer=49202,1949,1657,Трапеза
42647,"Royal Canin Hypoallergenic DR21 диета для собак с пищевой аллергией или непереносимостью, 2 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Royal_Canin_Hypoallergenic_korm_dieticheskiy_suhoy_dlya_sobak_pri_allergii.html?offer=42647,3065,-1,Royal Canin
98494,"Royal Canin Mini Sterilised сухой корм для стерилизованных собак маленьких пород, 3кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-sterilayzd.html?offer=98494,3049,-1,Royal Canin
164081,"Brit Корм сухой для взрослых собак средних пород, с индейкой, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-srednih-porod-s-indeykoy-1-5kg.html?offer=164081,7883,-1,Brit
156032,"Brit Премиум Сухой корм для собак с чувствительным пищеварением, лосось и индейка, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/premium-suhoy-korm-dlya-sobak-s-chuvstvitelnym-pishchevareniem-losos-i-indeyka-1kg.html?offer=156032,1579,-1,Brit
42654,"Royal Canin Hypoallergenic Small Dog Сухой корм диетический для собак малых пород весом менее 10 кг с пищевой аллергией, 1 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Royal_Canin_Hypoallergenicall_Dog_dieticheskiy_suhoy_korm_dlya_sobak.html?offer=42654,1579,-1,Royal Canin
140361,"Ownat Adult Classic Сухой корм для собак, с уткой, 4 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ownat-classic-korm-sukhoy-dlya-sobak-s-utkoy.html?offer=140361,1965,-1,Ownat
82157,"Monge All Breeds Puppy and Junior корм для щенков всех пород, с лососем и рисом, 800 г",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/monge-dog-speciality-puppy-junior-korm-dlya-shchenkov-vseh-porod-losos-s-ri.html?offer=82157,849,-1,Monge
147261,"Purina ONE® Adult сухой корм для взрослых собак для мелких и карликовых пород с говядиной и рисом, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-govyadina-i-ris.html?offer=147261,679,577,Purina ONE®
49398,"Royal Canin Labrador Retriever Junior 33 для щенков лабрадора до 15 месяцев, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_33_Junior_suhoy_korm_dlya_shchenkov_porodyabrador_Retriver.html?offer=49398,9639,-1,Royal Canin
42977,"Наша Марка BWild Feed the Instinct Low Grain Сухой корм гипоаллергенный для собак всех пород старше 1 года, с ягненком и рисом, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Nasha_Marka_suhoy_korm_dlya_sobak_vseh_sobak_yagnenokris.html?offer=42977,729,-1,Наша Марка
43611,"Hill's Science Plan Сухой корм для пожилых собак (старше 7 лет) средних пород для поддержания активности и здоровья желудочно-кишечного тракта, с ягненком и рисом, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_Senior_suhoy_korm_dlya_sobak_yagnenokris.html?offer=43611,11515,-1,Hill's
120030,"Farmina Vet Life Hypoallergenic диетический сухой корм для собак, гипоаллергенный, 2кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/vet-life-natural-diet-dog-hypoallergenic-fish-potato-2-kg.html?offer=120030,3199,-1,Farmina
93838,"PRO PLAN® Grain Free сухой корм для взрослых собак для мелких и карликовых пород при чувствительном пищеварении с индейкой, 700 г",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/proplan-suh-700g-dlya-sobak-melkih-i-karlikovyh-porod-grain-free-sindeykoy.html?offer=93838,729,-1,PRO PLAN®
119921,"Farmina N&D DOG GF PUMPKIN BOAR & APPLE ADULT MINI 2,5 KG",https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/farmina-n-d-dog-gf-pumpkin-boar-apple-adult-mini-800-gr.html?offer=119921,3165,-1,Farmina
164076,"Brit Корм сухой для собак всех пород, с индейкой и ягненком, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-vseh-porod-s-indeykoy-i-yagnenkom-1-5kg.html?offer=164076,1249,-1,Brit
42389,"Royal Canin Dachshund Adult корм для собак породы такса старше 10 месяцев, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Dachshund_28_Adult_suhoy_korm_dlya_sobak_porody_Taksa.html?offer=42389,1485,-1,Royal Canin
117434,"Ownat Medium Adult Ultra Сухой корм для собак средних пород, с ягненком и рисом, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ownat-ultra-korm-dlya-sobak-srednih-porod-s-yagnenkom-i-risom-pak-3kg.html?offer=117434,2729,-1,Ownat
119936,Farmina N&D DOG GF PUMPKIN LAMB & BLUEBERRY PUPPY MINI 7 KG,https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/farmina-n-d-dog-gf-pumpkin-lamb-blueberry-puppy-mini-800-gr.html?offer=119936,6785,-1,Farmina
42304,"Наша Марка Корм для собак крупных пород старше 1 года с цыпленком, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Nasha_Marka_suhoy_korm_dlya_sobak_krupnyh_porod_s_tsyplenkom.html?offer=42304,729,-1,Наша Марка
48667,"Trainer Natural Maxi корм для собак крупных пород, с сыровяленой ветчиной и рисом",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Trainer_Adult_Natural_MediumMaxi_suhoy_korm_dlya_sobak_vetchinarismatochnoe_moloko.html?offer=48667,2925,-1,Trainer
31756,"Royal Canin Bulldog Adult корм для английских бульдогов старше 12 месяцев, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Royal_Kanin_Buldog_24_Edalt.html?offer=31756,2549,-1,Royal Canin
112544,"Grandorf Сухой корм для взрослых собак крупных пород, ягненок с индейкой, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-grandorf-dlya-vzroslyh-sobak-krupnyh-porod-yagnenok-s-risom-3kg.html?offer=112544,7939,-1,Grandorf
137914,"Brit Premium Dog Sensitive Корм для взрослых собак всех пород с чувствительным пищеварением, с ягненком и индейкой, 1 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-vseh-porod-chuvstvitelnoe-pishchevarenie-yagnenok-indeyka.html?offer=137914,557,-1,Brit
145559,"Grand Prix Корм сухой для собак мелких пород с курицей, 2.5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-kuricey.html?offer=145559,1279,1023,Grand Prix
64355,"Royal Canin Hepatic диетический сухой корм для собак при заболеваниях печени, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Royal_Canin_Hepatic_dieticheskiy_suhoy_korm_dlya_sobak_pri_zabolevaniyah_pecheni.html?offer=64355,14395,-1,Royal Canin
42470,"Hill's Science Plan Сухой корм для взрослых собак мелких пород для поддержания здоровья кожи и шерсти, с курицей, 300 гр.",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/hills_suhoy_korm_dlya_sobak_melkih_i_karlikovyh_porod_kuricey_1_5_kg.html?offer=42470,359,-1,Hill's
98486,"Royal Canin Mini Digestive Care сухой корм для собак маленьких пород с чувствительным пищеварением, 1кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-mini-porod-daydzhestiv-kea.html?offer=98486,1127,-1,Royal Canin
98492,"Royal Canin Maxi Joint Care Cухой корм для собак крупных пород с повышенной чувствительностью суставов, 10 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-krupnyh-porod-dzhoynt-kea.html?offer=98492,8255,-1,Royal Canin
146291,"Sirius Корм сухой для взрослых собак, с ягненком и рисом, 2 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-s-yagnenkom-i-risom1.html?offer=146291,899,-1,Sirius
42437,Trainer Natural корм сухой 2кг для собак мелких пород натурал с ягненком,https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Trainer_suhoy_korm_dlya_molodyh_kotov_i_koshek_ot_7_do_12_mesyatsev_kuritsa.html?offer=42437,2877,-1,Trainer
137267,"Farmina Medium&Maxi низкозерновой сухой корм для взрослых собак средних и крупных пород, с ягненком, спельтой, овсом и черникой, 12кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/farmina-n-d-nizkozernovoy-dog-yagnenok-spelta-oves-i-chernika-dlya-vzroslyh-sobak-medium-i-maksi-2-5kg.html?offer=137267,9599,-1,Farmina
45458,"Hill's Prescription Diet Metabolic Сухой диетический корм для собак, способствующий снижению и контролю веса, с курицей, 4 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Hills_Metabolic_dieticheskiy_suhoy_korm_dlya_sobak_dlya_korrektsii_vesa_15_kg_1007382.html?offer=45458,6685,-1,Hill's
137918,"Brit Корм сухой для взрослых собак мелких пород курица, 1 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-melkih-porod-kurica.html?offer=137918,435,-1,Brit
45749,"Eukanuba Breed Specific Yorkshire Terrier корм для собак мелких пород старше 1 года, 2 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Eukanuba_suhoy_korm_dlya_sobak_porody_Yorkshirskiy_Terer_kuritsa.html?offer=45749,1515,-1,Eukanuba
112541,"Grandorf Сухой корм для взрослых собак средних и крупных пород, ягненок с индейкой, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-grandorf-dlya-vzroslyh-sobak-vseh-porod-yagnenok-s-risom-3kg.html?offer=112541,7939,-1,Grandorf
79938,"Hill's Science Plan Sensitive Stomach & Skin Сухой корм для взрослых собак мелких пород с чувствительной кожей и (или) пищеварением, с курицей, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_suhoy_korm_dlya_sobak_miniatyurnyh_porod_s_chuvstvitelnym_pishchevareniem_kuritsa.html?offer=79938,3649,2919,Hill's
146999,"Dog & Dog Wild Natural Instinct Сухой корм для собак, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/natural-instinct-korm-suhoy-dlya-shchenkov.html?offer=146999,7649,-1,Dog & Dog Wild
50554,"Royal Canin Neutered Adult корм для кастрированных собак средних размеров, 3,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/korm-suhoy-royal-kanin-dlya-kastrirovannyh-sobak-srednih-porod-nyutrid-me.html?offer=50554,3447,2930,Royal Canin
42348,"PRO PLAN® Opti Digest сухой корм для взрослых собак для средних пород при чувствительном пищеварении с ягненком, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Adult_suhoy_korm_dlya_sobak_s_chuvstvitelnym_pishchevareniem_yagnenokris.html?offer=42348,2095,-1,PRO PLAN®
112546,"Grandorf Сухой корм для взрослых собак средних и крупных пород, кролик синдейкой, 1кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-grandorf-dlya-vzroslyh-sobak-vseh-porod-krolik-s-kartofelem-1kg.html?offer=112546,1579,-1,Grandorf
104661,"Hill's Science Plan Сухой корм для щенков средних пород для поддержания сильного иммунитета, с ягненком и рисом, 2,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_suhoy_korm_dlya_shchenkov_i_beremennyh_sobak_yagnenokris.html?offer=104661,2365,-1,Hill's
117432,"Ownat Mini Adult Ultra Сухой корм для собак мелких пород, с курицей и индейкой, 1 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ultra-korm-dlya-sobak-melkih-porod-s-kuricey-i-indeykoy.html?offer=117432,759,-1,Ownat
42378,"Royal Canin Maxi Junior 32 корм для щенков с 2 до 15 месяцев, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Maxi_Junior_32_korm_suhoy_korm_dlya_shchenkov_krupnyh_porod_do_15_mesyatsev.html?offer=42378,8339,-1,Royal Canin
143072,"Hill's Prescription Diet i/d Stress Mini Сухой диетический корм для собак мелких пород при расстройствах жкт, вызванных стрессом, с курицей, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-i-d-korm-d-sob-zhkt-stress-mini-4h3kg.html?offer=143072,5999,-1,Hill's
40980,"PRO PLAN® Veterinary Diets EN Gastrointestinal Сухой диетический корм для собак при расстройствах пищеварения, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Purina_Veterinary_Diets_EN_dieticheskiy_suhoy_korm_dlya_sobak_pri_GKT.html?offer=40980,14945,-1,PRO PLAN® Veterinary Diets
86948,"Royal Canin Корм сухой для собак Сатаети Вейт Менеджмент, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Korm_dieticheskiy_dlya_sobak_Setaeti_Veyt_Menedgmentmesh__12_kg_1016243.html?offer=86948,2325,-1,Royal Canin
146696,"UNICA Mini сухой корм для собак мелких пород с лососем, рисом и горохом, 800 гр",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-lososem-risom-i-gorohom.html?offer=146696,615,-1,UNICA
93841,"PRO PLAN® Grain Free сухой корм для взрослых собак для средних и крупных пород при чувствительном пищеварении с индейкой, 2,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/proplan-suh-2-5kg-dlya-sobak-srednih-i-krupnyh-porod-grain-free-sindeykoy.html?offer=93841,2179,-1,PRO PLAN®
147012,"UNICA Adult Mini Equilibrium сухой корм для собак мелких пород с ягненком, 2 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-yagnenkom1.html?offer=147012,1025,-1,UNICA
42460,"Hill's Science Plan Advanced Fitness сухой корм для собак крупных пород, с курицей, 3кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_suhoy_korm_dlya_sobak_krupnyh_porod_kuritsey.html?offer=42460,1499,-1,Hill's
147010,"UNICA Puppy Mini Development сухой корм для щенков мелких пород с курицей, 2 кг",https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/korm-suhoy-dlya-shchenkov-melkih-porod-s-kuricey.html?offer=147010,1025,718,UNICA
151187,"Ownat Mini Adult Ultra Сухой корм для собак мелких пород, с курицей и индейкой, 400 гр.",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ultra-korm-dlya-sobak-melkih-porod-s-kuricey-i-indeykoy.html?offer=151187,499,-1,Ownat
104653,"Hill's Science Plan Сухой корм для щенков средних пород для поддержания сильного иммунитета, с курицей, 800 гр.",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-hills-science-plan-dlya-shchenkov-srednih-porod-dlya-podderzhaniya-silnogo-immuniteta-s-kuricey-800-g.html?offer=104653,847,-1,Hill's
138294,"Ownat Adult Classic Сухой корм для собак, с уткой, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ownat-classic-korm-sukhoy-dlya-sobak-s-utkoy.html?offer=138294,6149,-1,Ownat
42342,"PRO PLAN® Opti Start сухой корм для щенков для средних пород с курицей, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Puppy_suhoy_korm_dlya_shchenkov_srednih_porod_kuritsaris.html?offer=42342,2347,-1,PRO PLAN®
42636,"PRO PLAN® Veterinary Diets Veterinary Diets EN Gastrointestinal сухой корм для щенков и взрослых собак при расстройствах пищеварения и экзокринной недостаточности поджелудочной железы, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Purina_Veterinary_Diets_EN_dieticheskiy_suhoy_korm_dlya_sobak_pri_GKT.html?offer=42636,2525,-1,PRO PLAN® Veterinary Diets
45816,"Hill's Prescription Diet k/d Kidney Care сухой корм для собак, 2кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Hills_KD_dieticheskiy_suhoy_korm_dlya_sobak_pri_zabolevaniyah_pochek.html?offer=45816,3000,-1,Hill's
119913,"Farmina N&D PUMPKIN сухой корм для собак мелких пород, с курицей, тыквой и гранатом, 800г",https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/farmina-n-d-dog-gf-pumpkin-chicken-pomegranate-adult-mini-800-gr.html?offer=119913,1535,-1,Farmina
42372,"Royal Canin Giant Junior сухой корм для щенков гигантских пород с 8 до 18/24 месяцев, 15кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/giant-puppy-korm-korm-suhoy-dlya-shchenkov-ochen-krupnyh-porod.html?offer=42372,8915,-1,Royal Canin
31679,"Четвероногий Гурман Золотые рецепты каша Богатырская для собак, 300г",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_suhoy_dlya_sobak_Gurman_Momentalnaya_kasha_Bogatyrskaya_risovsyankabn__300g_1019335.html?offer=31679,205,-1,Четвероногий Гурман
146280,"Sirius Корм сухой для взрослых собак, с говядиной и овощами, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-s-govyadinoy-i-ovoshchami.html?offer=146280,4979,4232,Sirius
120798,"Royal Canin Корм сухой для собак Гастроинтестинал (канин) ГИ 25, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Royal_Canin_Gastro_Intestinal_GI_korm_dieticheskiy_suhoy_dlya_sobak.html?offer=120798,15805,-1,Royal Canin
143039,"Hill's Prescription Diet l/d Сухой диетический корм для собак при заболеваниях печени, 10 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-l-d-korm-d-sob-d-pecheni-10kg.html?offer=143039,16059,-1,Hill's
42355,"PRO PLAN® Сухой корм для щенков крупных пород с атлетическим телосложением, с высоким содержанием курицы 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Planarge_Athletic_suhoy_korm_dlya_shchenkov_krupnyh_porod_kuritsaris.html?offer=42355,7825,-1,PRO PLAN®
31743,"PRO PLAN® Opti Derma сухой корм для щенков средних пород при чувствительной коже, с лососем, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_shchenkov_srednih_porod_Pappi_Sensetiv_chuvstv_koga_Proplanlososris_up_15kg_1014389.html?offer=31743,2347,-1,PRO PLAN®
42387,"Royal Canin Giant Puppy 34 корм для щенков гигантских пород с 2 до 8 месяцев, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/giant-puppy-korm-korm-suhoy-dlya-shchenkov-ochen-krupnyh-porod1.html?offer=42387,8915,-1,Royal Canin
143020,"Hill's Prescription Diet d/d Сухой диетический корм для собак при аллергии, заболеваниях кожи и неблагоприятной реакции на пищу, с уткой и рисом, 4 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-d-d-korm-d-sob-allerg-utk-ris-6h1-5kg.html?offer=143020,7285,-1,Hill's
45774,"PRO PLAN® Duo Delice сухой корм для взрослых собак для мелких и карликовых пород с говядиной, 700 г",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Duo_Delice_Adult_suhoy_korm_dlya_sobak_melkih_i_karlikovyh_porod_govyadina.html?offer=45774,669,-1,PRO PLAN®
82150,"Monge Mini Adult корм для взрослых собак мелких пород, с лососем и рисом, 7,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/monge-dog-speciality-mini-korm-dlya-vzroslyh-sobak-melkih-porod-losos-s.html?offer=82150,6555,-1,Monge
119939,"Farmina N&D PUMPKIN сухой корм для щенков средних и крупных пород, с ягненком, тыквой и черникой, 12кг",https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/farmina-n-d-dog-gf-pumpkin-lamb-blueberry-puppy-medium-maxi-2-5-kg.html?offer=119939,13115,-1,Farmina
86930,"Royal Canin Корм сухой Роял Канин для щенков Икс Смол до 4кг., пак. 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Caninmall_korm_suhoy_korm_dlya_shchenkov_ot_2_do_10_mes.html?offer=86930,2635,-1,Royal Canin
